publishedAt,authorDisplayName,textDisplay,label,likeCount
2024-01-07T20:56:12Z,@zendragustifa9627,hasil debat sayabranis gak beneribaratnya andai andai inti ngak gak beda akar pucukbrganjar tampil gemilang terima kasih ganjar your the bestpenyampaian kritik nya nyambung paslonilmu tahu survei mana sadar bukti ganjar gemilang gak sesuai fakta ucapkanya rakyat butuh bukti janjikata cepat sayang bukti akurat tunggu kampanye nya sumatera barat ganjarbrprabowo kataquot kataquot nya fakta prabowo rakyat peduli rakyat contoh erupsi gunung rapi sumatera barat hadir peduli rakyatnytanpa sadar calon presiden sungguh brall in prabowo brbrkesimpulan anies si tukang drama mending nonton drakorbrganjar butuh bukti janji ohh yah buku hafal brall in prabowo,1.0,45.0
2024-01-07T16:18:15Z,@user-qd9zx1hi6b,serang tenang aja pa keluarga nenek moyang dukung bapa toblos bapa gemoy ku,1.0,45.0
2024-01-07T22:19:09Z,@Fidatacticalsurabaya,prabowo harga menteri tahan terbaikbrdunia bukti,1.0,44.0
2024-01-07T18:27:03Z,@djokodoank5559,prabowo bijaksana dlm jawabanrahasia negara diumbaranda jujur dr hatijiwa tentara mudaubah indonesia dg hati,1.0,44.0
2024-01-07T15:26:45Z,@ayudewi2073,yg presiden ttp jaga satu satu bangsa,1.0,44.0
2024-01-07T15:00:48Z,@wasiswuryatno9559,cerdas etika ya nomor,1.0,44.0
2024-01-08T10:54:28Z,@salsabilafauzi8520,prabowo kerennn bgt masya allah,1.0,43.0
2024-01-08T10:48:16Z,@elvywatuseke232,tuju serang prabowotapi percaya prabowo presidentbrtetap semangat prabowo,1.0,43.0
2024-01-07T18:45:14Z,@epliansyahputra4084,debat,1.0,43.0
2024-01-07T17:42:07Z,@user-is5ph8bc9n,prabowo bicara hatisangat tahu klu bpk iklassemangat bpk prabowo,1.0,43.0
2024-01-07T18:02:48Z,@riokuron488,tiga calon presiden bagus bangun sejahtera masyarakat indonesia tetapipak prabowo baik presiden indonesia moga sukses prabowo presiden indonesia gibran wakil presiden aamiin yaa robbalalamiin,1.0,42.0
2024-01-07T17:12:21Z,@cindyraffasya4356,prabowo tulus banget ya allah,1.0,42.0
2024-01-07T14:48:51Z,@puangalam,presiden sayang rakyat lupa adilkalau milu cari rakyat kl pilih lupa rakyat rakyat rakyat jabat presiden titip rakyat menjalaankan tugas nya sila adil sosial bayi rakyat indonesia kr pancasila sila adil rakyat indonesia sempurna laksana rakyat presiden pilih adil semua lini kr suara rakyat suara tuhan pilih llagi titip rakyat puang alam doa indonesia jaya makmur segani dunia lupa makan coto makasar makan pisang hijauh makan khas bugis salam hormat puang alam capres anis capres prabowo capres ganjar doa serta semuajangan lupa pilih presiden undang puang alam istana wakil rakyat kis far muaaaccchhh,1.0,42.0
2024-01-11T04:43:50Z,@agusriyatno8324,presindenya anis busweydan,1.0,41.0
2024-01-08T12:49:52Z,@alvaromahesa2198,gak ragu prabowo tulus jatuh paslon laindia bukti korban jiwa raga bumi pertiwi aktif abdi negara itubravo prabowo,1.0,41.0
2024-01-08T07:37:11Z,@RianRangat-os5cg,yg prabowo gibran hati,1.0,41.0
2024-01-07T14:53:06Z,@wantoalhikmah5848,lampau brbil a urut ranking brbrnomor brnomor brnomor brnomor mumpunibrbrnomor ilmu nya tipis marah brbrnomor serius gelitik sportif brtetap anis ter,1.0,41.0
2024-01-07T19:15:56Z,@agusirawan8676,janji capres ucap capres d pertangung jawab d akherat,1.0,40.0
2024-01-07T15:06:57Z,@aldoslebak2344,presiden ubah,1.0,40.0
2024-01-07T16:28:20Z,@rahmatarrahim7556,insya allah ubah amn,1.0,39.0
2024-01-07T16:17:32Z,@sarahhajajar3474,amin moga menangmenjadikan ri maju sejahtrajuarajujur agam amanah amin amin amin,1.0,39.0
2024-01-07T16:12:08Z,@fahmiidris5710,moga calon capres cawapres sehat dn umur bawa pimpin amanah adil sejahterabrindonesia majuuuu,1.0,39.0
2024-01-08T04:10:20Z,@artameviaputriardana634,semangat kakbrdemi usaha prabowo gibran,1.0,38.0
2024-01-07T22:21:25Z,@masaksimple9546,semangat pa prabowo menang putar,1.0,38.0
2024-01-07T22:05:36Z,@Fidatacticalsurabaya,rival pimpin jokowi prabowo bersatumereka milik massa dukung banyakbayangkan betapa dukung bersatuitulah takut paslon,1.0,38.0
2024-01-07T17:40:57Z,@bugisrantau77,moga nkri kuat tahan aman amin,1.0,38.0
2024-01-07T17:33:02Z,@slametriyadi7109,ya allah sehat pal prabowo,1.0,38.0
2024-01-07T18:19:45Z,@KamarCover,useroweyhyq presiden rohingya,1.0,38.0
2024-01-07T15:34:14Z,@khalifarasendriaa.official1536,prabowo gibran,1.0,38.0
2024-01-08T07:56:04Z,@lutviansyah6387,semangat terzolimi debat sy tulus bpk bela negara,1.0,37.0
2024-01-07T18:05:47Z,@nelisasmara345,kereeen bapak prabowo terima kasih sikap yg tulus rakyat jatuh paslon,1.0,37.0
2024-01-07T18:18:02Z,@keluargafisabilillahoffici7178,hahahai moga anis presiden amin,1.0,37.0
2024-01-07T15:07:44Z,@user-lr7xq9fs8j,no amiin,1.0,37.0
2024-01-07T18:23:37Z,@sintiayuliani9530,tambah muslim salam islam tuhan sembah seharibrbrkecuali khilaf arti salam hindu moga allah swt ampun sungguh allah maha pengampunbrbrtentu masyarakat milik presiden hubung personal tuhan paham,1.0,36.0
2024-01-07T15:38:15Z,@WandyWandySyahputra-qj1jg,apa debat gama hati masyarakat pintar baca situasi,1.0,36.0
2024-01-07T15:45:55Z,@lanturwidodo3571,anies,1.0,36.0
2024-01-07T14:51:11Z,@dwlgaming1787,no ok,1.0,36.0
2024-01-07T16:08:54Z,@user-ke2zd7ld9w,amin putaranayo amin,1.0,35.0
2024-01-07T16:38:40Z,@aara9965hg,anies unggul layak presiden,1.0,35.0
2024-01-07T14:57:40Z,@sariaslam4852,yg bilang woeo emosi ya karna gk faham wowo emang udah keras suaray krn anggota tni emang biasa keras berbicarajosss wowo gassss,1.0,35.0
2024-01-07T15:52:02Z,@kopiitem831,b anes baswedanb,1.0,34.0
2024-01-07T15:33:40Z,@trecybedkowska3863,teori prabowo dasar teori paham teori hi matang konsep praktek tim prabowo koordinasi,1.0,34.0
2024-01-07T15:30:21Z,@usery15s58,alhmdllh hatiqu smkin lekat pasang amin,1.0,34.0
2024-01-07T15:02:13Z,@user-fb4cz3bo9z,all in prabowo gibran putar,1.0,34.0
2024-01-11T03:49:33Z,@Luhyoni-ws1rb,debat watak pribadisikapetika calon presiden love prabowo pimpin negara indonesia jatuh lawan,1.0,33.0
2024-01-09T13:50:00Z,@leo-yo2ei,dar muda pilih jd tni didik cinta tanah air tua abdi negeri bukti cinta tulus mu moga jadi pimpin negeri yg adil makmur maju tahun prabowo moga tumpas koruptor,1.0,33.0
2024-01-07T17:27:50Z,@eunlightemperor6618,a href bahas anggar tahan aman buka liput media umum strategi perang lantang dengar musuh lawan strategi pakai tinggal antisipasi sajabrkarena langkah prabowo subianto tolak bahas anggar tahan buka putus bijaksana,1.0,33.0
2024-01-07T16:01:15Z,@cintadamaikamisepanjanghari,cinta damai bangsa indonesia ku masyarakat tentram makmur sejahtera aminnnnn,1.0,33.0
2024-01-07T15:55:05Z,@user-fw5vu8gn2c,prabowo subianto menang putar,1.0,33.0
2024-01-07T14:51:20Z,@uyeere1810,parah nomor the best,1.0,33.0
2024-01-07T21:27:33Z,@rizalwaluyo8054,ngomongnya ngga selancar insyaallah tulus,1.0,32.0
2024-01-07T17:26:28Z,@elsyeangelia4340,haru visi misi prabowo semangat pada,1.0,32.0
2024-01-07T16:28:10Z,@egahidayatullah6559,anies bryang belah sampe emosi,1.0,32.0
2024-01-07T15:55:48Z,@masbungmahesa5556,prabowo tuluspaling jujursmga presiden yg amanahaamiin,1.0,32.0
2024-01-07T15:31:33Z,@yoyohmaesaroh2211,biar rakyat yg memilihsiapapun yg pilih harpkan bs bawa indonesia arah yg lbh,1.0,32.0
2024-01-07T15:06:12Z,@EdiSuryana-sz6yu,wooow bravo anies rasyid baswedan yg genius gagah berani ksatria amanah kereeeen khrismatik wibawa jujur adil bijaksana mantaaaaap merdeka,1.0,32.0
2024-01-07T14:53:47Z,@dewierna7437,yg muda yg pimpin no mantul,1.0,32.0
2024-01-10T11:55:54Z,@dwinurhayati8204,aq salut pk prabowobegitu tenang hadap pertanyaanquot lawannyadulu aq pilih pk jokowi yg tenansekarang pk prabowoaq dukung pk moga menang pihak pk prabowoaamiin,1.0,31.0
2024-01-07T17:20:46Z,@user-vd8ji2zz6c,sukses prabowo gibrandebat tiga jawab yg pemimpindari serang yg ambisius bukti no unggul bidang,1.0,31.0
2024-01-07T16:09:17Z,@ArisMunandar-zs2lm,lihat kerja yg sukses hati,1.0,31.0
2024-01-07T16:06:37Z,@nurrun9063,bismillah insyaallah pasang amin baik,1.0,31.0
2024-01-07T15:36:06Z,@lukmanlukman1220,jawa timur insya allah keluarga pilih prabowo gibran,1.0,31.0
2024-01-07T15:47:19Z,@user-xs6ze8ss7f,ya anies yg pantes jd ri,1.0,31.0
2024-01-07T15:10:58Z,@blokosutho4866,orang yg iklas ya prabowo indonesia,1.0,31.0
2024-01-07T14:51:03Z,@user-iw4oh5lg8r,insyaallah amin,1.0,31.0
2024-01-07T14:50:42Z,@sobatbalap8147,anieesss,1.0,31.0
2024-01-10T15:36:43Z,@user-iq8ff6sn7q,alhamdulillah keluarga sll dukung prabowosemangat maju,1.0,30.0
2024-01-07T16:44:04Z,@tambihulabadi4271,no insyaallah pilih,1.0,30.0
2024-01-07T16:29:23Z,@cagusman3547,serang hitung jago dlm narasi pasti bawah bayang quotrajaquot yg independen bebas dlm eksekusi bijak negara,1.0,30.0
2024-01-07T16:24:27Z,@yantiria7962,bpk brabowo pandai brsilat lidah kerja nyata dn tulus rakyat indonesia sejahtera,1.0,30.0
2024-01-07T18:28:54Z,@bayuanggasmd,sintiayulianisaya tuju bg yg kompleks negara gk sanding batil tuju dapat bg utara orang berfikir bg yg pikir kalimat salam quotassalamualaikumquot iri disalamin muslim yg pikir masalah salam,1.0,30.0
2024-01-07T15:56:25Z,@cicioktaviani0015,sehat ya prabowo,1.0,30.0
2024-01-07T15:07:06Z,@SamIskandar,amiin baik anis,1.0,30.0
2024-01-07T15:03:21Z,@wantowanto5670,prabowo gibran putar jatim hadir,1.0,30.0
2024-01-07T15:02:35Z,@indra9398,amin pimpin ri,1.0,30.0
2024-01-07T14:48:24Z,@depe1383,anies baswedan presiden,1.0,30.0
2024-01-09T13:22:14Z,@dydododiirawan930,keluarga jajar tetangga rt dukung pilih prabowo presiden ri,1.0,29.0
2024-01-09T10:53:58Z,@susantihanafi7816,x prabowo maju capres x pilih prabowo moga kali untung moga prabowo amp mas gibran terus cita jokowi indonesia emas,1.0,29.0
2024-01-08T10:36:23Z,@ayuindah94,kemarin bingung pilih debat pilih prabowo aja huuuhhh capek bgt nnton debat nentukan pilih,1.0,29.0
2024-01-07T18:16:04Z,@andriwidiatmoko4922,sehat eyang wowo jaga tensi dinginanda tetep sehat jaga negri,1.0,29.0
2024-01-07T16:39:02Z,@ObidSenya,suka ganjar beliau sejuk damai hormat santun,1.0,29.0
2024-01-07T15:23:17Z,@hanilestarihani218,juta juta cinta no,1.0,29.0
2024-01-07T15:48:27Z,@imamsyafei2252,anis baik,1.0,29.0
2024-01-07T15:14:51Z,@alvinjoshafat233,ganjar wibawa,1.0,29.0
2024-01-07T15:01:32Z,@user-cq3ez5vm5x,penilaiyan rakyat yg ungul anis cerdas cocok presiden cerdas rakyat adil makmur indonesia mantap anis,1.0,29.0
2024-01-07T14:58:01Z,@user-mo4bv5fr8o,hebat cawapres no kuasa bgs istiqomah,1.0,29.0
2024-01-07T14:53:34Z,@ariqmuzakkk8774,insya allah sagenap keluarga dukungdan doa prabowo gibran,1.0,29.0
2024-01-09T02:54:30Z,@adrieltino,semangat prabowo gibran,1.0,28.0
2024-01-07T19:13:40Z,@puujasyahfitri2423,salut brobowo gua aja yg nntn greget bnget,1.0,28.0
2024-01-07T16:40:01Z,@noviliamagai4296,ganjar santai sesuai fakta papua ganjar,1.0,28.0
2024-01-07T15:46:19Z,@user-qn7xy9kj8t,insyaallah anies ri,1.0,28.0
2024-01-07T15:41:45Z,@sukarnono4325,ganjar bicara dasar fakta nalar cerdas,1.0,28.0
2024-01-07T14:54:23Z,@aspachannel7125,no oke moderasi banget dlm,1.0,28.0
2024-01-08T03:20:20Z,@flexy6211,salute prabowo serang belah pihakdan tetep sesuai fakta,1.0,27.0
2024-01-07T22:14:58Z,@user-dj3hw7vm3z,capres insyaallah amanah mantap papar jelas detail kun faya kun,1.0,27.0
2024-01-07T17:42:19Z,@nandaagustriananda8019,liat yg jiwa pimpin yg harap rakyat indonesia nilai jd pilih pimpin cerdas klu amin yg bawa ubah aamiiiin,1.0,27.0
2024-01-07T16:34:12Z,@fendy5079,mantep emang amin,1.0,27.0
2024-01-07T16:32:21Z,@dinamarisa7488,yg nama nya debat emang serang yg untung rakyat dgn bgt nilai jabat hrs kritik udah resiko jd pimpin jd jgn baper,1.0,27.0
2024-01-07T16:17:57Z,@jaz1923,,1.0,27.0
2024-01-07T15:57:13Z,@mrcoffee206,menang debat kerja wni tentu capresnya paksa,1.0,27.0
2024-01-07T15:37:58Z,@tusinem3886,harisbeganggak pp serang capresbeliau gagah braku jatuh hati beliau,1.0,27.0
2024-01-07T15:47:05Z,@tini7370,amin,1.0,27.0
2024-01-09T03:02:29Z,@reynoldtasiam1248,salutt prabowosemangatt percaya,1.0,26.0
2024-01-08T00:45:46Z,@cakimamsuwandi,nyimak rakyat butuh pimpin berani ungkap benar juang adil wujud sejahtera,1.0,26.0
2024-01-07T16:11:32Z,@EriKristyani-zr4jh,bismillah putar bpk prabowo sehat sll,1.0,26.0
2024-01-07T15:43:50Z,@user-gb1zj6bl7i,no hati,1.0,26.0
2024-01-07T15:26:23Z,@tripujilestari9761,anis bicara enak didengarapalagi aksi tunggu beliau jd presiden,1.0,26.0
2024-01-07T15:56:02Z,@alyelectrocoms1603,pilih capres baik hamba tuhan amal perbuatanbrnomor topbramin baik baik,1.0,26.0
2024-01-07T14:52:36Z,@riyandoyok9151,orang ikhlas negara ya prabowo,1.0,26.0
2024-01-07T17:52:10Z,@dellatiartasari2065,amin insya allah baik smg allah takdir menang pilih sbg presiden ri,1.0,25.0
2024-01-07T18:06:29Z,@Rakaa-kt9gq,nahh paham bidang ya pa prabowo tau rahasia,1.0,25.0
2024-01-07T16:34:22Z,@afifmuzilspunair5706,anggar triliun kemenhan beli pesawat aparat dak sejahtera,1.0,25.0
2024-01-07T19:28:08Z,@lagusyahdudansholawat923,ya krn yg skrang jabat tinggi tahan debat inti koreksi hasil arah yg klo koreksi padat ya tinggal bilang lemah krn krn tri tri anak buah putus utama tang presiden pilih presiden rombak baik tahan negri kerjasama militer dunia brnah gitu aja yg jatuh cinta prabowo,1.0,25.0
2024-01-07T16:20:31Z,@hajihadi2578,wajib ubah amiiin,1.0,25.0
2024-01-07T15:43:39Z,@toyahtamrin8617,anies bicara kerja jugamantap,1.0,25.0
2024-01-07T15:39:22Z,@user-ke7co2jr7q,bangsa bangga anies gagas briliant,1.0,25.0
2024-01-07T15:20:54Z,@BintangSuryaPlay,p anis pinter narasi moga beliau hasil jubir presiden,1.0,25.0
2024-01-07T15:20:19Z,@agustamgustam7556,suka gomong kontar hujat hina apa prabowo,1.0,25.0
2024-01-07T14:56:56Z,@riyandani917,amin utk amin menang putar in syaa allah,1.0,25.0
2024-01-10T18:44:45Z,@alsaidbinsaidilewaimangcha1043,tuju prabowo rahasia negara kan karna selamat bangsa negara in,1.0,24.0
2024-01-10T04:59:46Z,@ekasuardeni2223,keluarga all in prabowo semangat prabowo gibran,1.0,24.0
2024-01-09T04:41:24Z,@reynoldtasiam1248,hati nurani tulus ikhlas rasa prabowo hati muliahidup prabowo pragib menang,1.0,24.0
2024-01-07T22:11:23Z,@pysapnsp4078,prabowo wibawa lugasindonesia butuh sosok spt prabowo,1.0,24.0
2024-01-07T18:29:10Z,@laneazirorsa8816,salut prabowo usia tua calon beliau satu yg tdk kaca mata baca debat sehat prabowo tenang serang kubu lawan,1.0,24.0
2024-01-07T16:17:30Z,@user-ir4xd6dg3q,keluarga pilih no,1.0,24.0
2024-01-07T15:41:17Z,@raden3738,apa bahas capresnya no no debat hak pilih tolong guna nyinyir trs,1.0,24.0
2024-01-07T15:21:15Z,@unuynuy1545,d awalin dengn bismillah dn d dngna amin,1.0,24.0
2024-01-09T04:52:02Z,@reynoldtasiam1248,salutt prabowo harga pimpin hidup prabowopragib menang,1.0,23.0
2024-01-08T21:28:20Z,@bernandussugiarto5189,gw gapernah komen umur hidup youtube kali gw all in prabowo,1.0,23.0
2024-01-07T21:28:28Z,@gozessgaming3961,prabowo yg tulus rakyat tanah air prabowo presiden,1.0,23.0
2024-01-07T17:18:32Z,@voltorganizer_mlbb2157,sila pilihbr pandai bicara cerdas teori lapang banyak hasil beda teori bicara br pandai bicara cerdas pikir sikap putus lapang br point paslon amp brpoint paslon brsaya tentu pilih arah brpaslon pandai bicara bosan ketemu model orang paslon brpada dalih benar br,1.0,23.0
2024-01-07T16:14:35Z,@Aiman97649,ttp optimis pilih pasang sindir teman nya ttp berfikir dewasa,1.0,23.0
2024-01-07T16:08:39Z,@masbungmahesa5556,brabowo calon presiden yg jujur bijaksana,1.0,23.0
2024-01-07T15:59:10Z,@muhamadzainuddin53,pokok all in prabowo gibran,1.0,23.0
2024-01-07T15:50:11Z,@joannavarrafishbirdhobby5630,prabowo serang ektabilitas nya bikin bingung paslon lai ya bingung rakyat yg pilih partai,1.0,23.0
2024-01-07T15:24:42Z,@kicaungalamnatales7969,lupa ubah ya,1.0,23.0
2024-01-07T14:59:45Z,@user-qf1vg7yt1q,pilih lawan bicara tenang cerdas emosi inti niat takut,1.0,23.0
2024-01-07T14:54:16Z,@arifmuhlisansori5872,capres mantapp,1.0,22.0
2024-01-07T14:53:13Z,@ahmat82an,amin,1.0,22.0
2024-01-08T19:31:44Z,@ubaydks5389,prabowo orang objektif beliau sikap hati nurani amp kesabaranya ikhlas,1.0,22.0
2024-01-08T11:44:30Z,@ucoknoviantosilalahi1242,milu sbelumnya pilih prabowo krna pd belakang orang yg tdk jalan dgn beliau tp krna penting kelompok dibelkangnyatp milu kali dukung prabowojiwa nasionalis terbantahkandiakhir hidup beliau sumbang segenap jiwa utk negarabravo prab,1.0,22.0
2024-01-07T19:28:19Z,@Abdul.2605tw,mantap nonton debat capres kali capres tunjuk intelektualitasnya moga depan indonesia presiden suka bohong rakyat presiden utama hak amp penting rakyat keluarga,1.0,22.0
2024-01-07T18:09:33Z,@SiwuxML,calon pimpin jatuh lawan,1.0,22.0
2024-01-07T17:45:12Z,@seribuidekehidupan,bismillahirrahmanirrahiim masyaallahla quwwata illa billahyaa allah izin pimpin bertaqwa adil amanah nkriamin bp aniesgus muhaimin aamiinaamiin yaa robbalaalamiin,1.0,22.0
2024-01-07T18:18:50Z,@flanggicoffee7425,tuju karna negara buka buka peluang serang komplot yg jatuh negara negara luardomestikoganisasiteroris dll bisnis jgn kasih tau rahasia dapur org agama islam aib pasang mu jgn sebar org,1.0,22.0
2024-01-07T16:52:14Z,@insanchanel22,poin yg baik anis indonesia bawa salah tentu bijak politik dunia sbg followers tpi sbg playeride yg bagus,1.0,22.0
2024-01-07T14:54:28Z,@user-bm5ds9on4r,amin ri,1.0,21.0
2024-01-07T14:54:02Z,@misssnow5393,no asliii kasiaaan pilih tetep,1.0,21.0
2024-01-07T14:52:45Z,@rostinieka976,no presiden,1.0,21.0
2024-01-07T14:53:04Z,@user-gb4go7hx2u,debat pilih nomer laksana tri tau problem problem baik rakyat ragu orang orang pintar bicara bawah naung ketua partai,1.0,20.0
2024-01-07T14:52:13Z,@syafriadibro6547,debat mlm nilai yg unggul no urut ganjar,1.0,20.0
2024-01-07T14:50:06Z,@tessamorenafansclub126,all in prabowogibran,1.0,20.0
2024-01-07T14:54:04Z,@user-yi3qz9po3t,maju trus pantang mundur amin doa ku serta muamin ya allah ya robb alamin,1.0,19.0
2024-01-07T14:52:12Z,@ahmat82an,amin,1.0,19.0
2024-01-07T14:54:46Z,@sadammaulana761,no,1.0,18.0
2024-01-07T15:00:42Z,@7BORNEO,pintar klo ga pintar gimana bawa negara depan,1.0,18.0
2024-01-07T14:50:38Z,@zean_Lesmana,amin ri,1.0,17.0
2024-01-07T14:51:24Z,@sakiebuktosna4613,hati mantap,1.0,16.0
2024-01-07T14:49:12Z,@user-br2rs7ig6n,,1.0,16.0
2024-01-07T14:54:18Z,@sempakbolong7926,ri insyaallah,1.0,15.0
2024-01-07T14:52:58Z,@HajahSahanah-zg3yp,te tap pilih no,1.0,15.0
2024-01-07T14:48:25Z,@rannorachman7617,the best seh no,1.0,15.0
2024-01-07T14:51:41Z,@yorisagung8698,ganjar kualitas berani data yg akurat,1.0,13.0
2024-01-07T14:59:15Z,@endardaniar7101,nama jg pandai pandai omong,1.0,12.0
2024-01-07T14:53:42Z,@pey514,ganjarmahfud top gun bangettt,1.0,11.0
2024-01-07T14:49:57Z,@alisandi2480,,1.0,11.0
2024-01-07T14:55:34Z,@anggialif2600,pokok nya yg curang andil urus nya allah brsemoga yg main curang adzab yg pedih yg instan allah swt amin amin amin yarobal alamin,1.0,9.0
2024-01-07T14:52:50Z,@efarahmawati6305,heran debat jatuh pribadi yg bingung yg takut naga usaha china gilir anak negeri yg kelola iri ubek brpiye tho kalo tuju mending orang indonesia yg kelola sumber daya alam,1.0,9.0
2024-01-07T14:58:49Z,@AndiNurhaena,hrs beda emosi amp,1.0,9.0
2024-01-07T15:10:42Z,@LaksamanaWidodo-us1br,insyaallah prabowo presiden,1.0,8.0
2024-01-07T14:54:35Z,@gsmgenerasisantrimilenial7936,,1.0,7.0
2024-01-07T14:52:37Z,@sefitranura9446,gemoyyyyy,1.0,7.0
2024-01-07T14:50:45Z,@andinipeby1375,amin,1.0,7.0
2024-01-07T14:48:19Z,@zeriasra3371,number is oke,1.0,7.0
2024-01-07T14:53:23Z,@didikls2348,amin,1.0,6.0
2024-01-07T14:53:15Z,@Ghifganteng,keren nomor,1.0,6.0
2024-01-07T14:52:51Z,@menakrawa9944,mantap,1.0,6.0
2024-01-07T14:49:41Z,@melanypuspita7881,orang,1.0,6.0
2024-01-07T14:54:47Z,@ikahatikah5778,aamiin,1.0,5.0
2024-01-07T14:58:10Z,@bomasanggara4081,btl tujuh,1.0,5.0
2024-01-07T14:49:06Z,@muhammadhasby3985,amin mantap is thebest,1.0,5.0
2024-01-07T15:08:42Z,@user-dz2te3gt8l,yg ambisi prabowo pianvhalembank,1.0,4.0
2024-01-07T15:04:20Z,@wantowanto5670,pacitan prabowo gibran,1.0,4.0
2024-01-07T15:11:06Z,@norainiaini7698,kpu aja yg salah insyaallah pragib presiden aamiin,1.0,4.0
2024-01-07T14:53:18Z,@cr57lbmania,nmr nyerangnya personal brsenyumnya licik brbahaya ni orang,1.0,4.0
2024-01-07T14:53:22Z,@jakacahyana1976,kadrun toa dukung amin,1.0,4.0
2024-01-07T14:54:22Z,@ishidayah94,amin,1.0,4.0
2024-01-07T14:49:38Z,@kiagusfauzan4522,debat negarawan debat kuliah model mahkamah militerbr,1.0,4.0
2024-02-17T11:35:12Z,@ZhaZha17Channel,semangat prabowo makasih udah juang prabowo presiden,1.0,3.0
2024-01-07T15:05:57Z,@abdulnasir5468,iya putar no amp no putar,1.0,3.0
2024-01-07T15:08:40Z,@hanafiofficial294,tema tahan negara negara pribadi no baperan,1.0,3.0
2024-01-07T15:09:52Z,@hendramiftahul6832,calon pimpin dlm situasi apa nama debat ya,1.0,3.0
2024-01-07T14:54:08Z,@akbarmukmin963,no the best,1.0,3.0
2024-01-07T15:11:04Z,@arypurwaty1173,kakak anis,1.0,3.0
2024-01-07T14:53:14Z,@alifyuliawan0197,yess,1.0,3.0
2024-01-07T14:52:58Z,@user-yr6ll1yx8k,salam jari menang,1.0,3.0
2024-01-07T14:56:57Z,@rafaelEB4,tenang uji,1.0,3.0
2024-01-07T14:56:38Z,@KONCOSOPIR,suruh junjung yg ajar kode etik ndasmu yg buka selenggara tahan aman liput anggar belanja yg strategi militer,1.0,3.0
2024-01-07T14:53:55Z,@family0447,dipanggip abah,1.0,3.0
2024-01-07T14:56:50Z,@interferons796,amin,1.0,3.0
2024-01-07T14:49:43Z,@sanganfas1599,anis kerenno emosi gk nyambung no lumayan tpi dikit kesimpulanya amin presiden,1.0,3.0
2024-01-07T14:49:34Z,@oppiyati99,no ok,1.0,3.0
2024-01-07T14:49:03Z,@user-su6mj8js3h,debat anies hotman parisknyataannya skrg dukung putar ktnya,1.0,3.0
2024-02-18T17:31:10Z,@akhmadbenyamin5447,membuag orang pilih prabowo bukti brsaya ngambang milih kali kali debat capres debat cawapres hati nurani langsung paslon prabowo gibran memilikk jujur keihlasan hati maju presiden wakil brmantaplah milih brdan alhamdulilah allah ikab sesuai harap sayabrterima kasih allah presiden wakil presiden republik indonesia,1.0,2.0
2024-02-18T02:42:09Z,@herianto4380,prabowo lengkapbrsalam buka lengkap islam kristen hindu buddha,1.0,2.0
2024-01-07T15:01:13Z,@airarahadi6296,of course,1.0,2.0
2024-01-07T14:54:30Z,@adeerayunni7044,,1.0,2.0
2024-01-07T15:12:00Z,@murniahmurniah6373,,1.0,2.0
2024-01-07T14:54:11Z,@dayyankhalifa,amin,1.0,2.0
2024-01-07T14:53:23Z,@alalfiand8862,gama krenn,1.0,2.0
2024-01-07T14:53:04Z,@yudiajs4709,lihat debat mlm semangkin mantap pilih prabowogibran,1.0,2.0
2024-01-07T14:51:46Z,@user-xf8tr2bm8y,serang yesss,1.0,2.0
2024-01-07T14:50:14Z,@mohammadhasyim7024,amiin aja,1.0,2.0
2024-01-07T14:49:54Z,@RanggaSobiz,,1.0,2.0
2024-01-07T14:49:51Z,@apacher1946,anies cocok pimpin indonesia,1.0,2.0
2024-01-07T14:49:20Z,@user-hu7lk1sc2w,,1.0,2.0
2024-01-07T15:07:41Z,@AhsanHerman,insya allah aamiin,1.0,2.0
2024-01-07T15:50:46Z,@budisantoso-qz1zb,anis menang pilih ri tantanganya beratkarena musuh berat negara lainmelainkan negeri lanjur bobrok lid rela rubah,1.0,2.0
2024-01-07T14:53:54Z,@user-go6zn8xb4x,presiden indonesia,1.0,2.0
2024-01-07T14:48:21Z,@setiawatibatubara4325,keren ganjar smart,1.0,2.0
2024-01-07T14:48:14Z,@selametnurhadi6426,,1.0,2.0
2024-03-01T19:39:47Z,@user-bv7tk4sn3x,capres kali menangbaru enam kali nya menang prab w orang kaya,1.0,1.0
2024-02-20T12:31:05Z,@duniaanak8071,harap prabowo bs jd presiden sy rasa tulus prabowo utk indonesia,1.0,1.0
2024-01-07T14:55:32Z,@kolayshatziikolay190,sllu no,1.0,1.0
2024-01-07T15:13:58Z,@Adif_chanel,debat ko bilang nya serang kocak,1.0,1.0
2024-01-07T14:54:51Z,@AbdulGani-zb8dd,perabowomantap,1.0,1.0
2024-01-07T14:54:10Z,@sukitemsableng7741,besok nyoblos prabowo ahtp pas milu coblos amin,1.0,1.0
2024-01-07T14:53:54Z,@ribalhamsyadi2410,pasu kalimantan all in prabowogibran,1.0,1.0
2024-01-07T15:09:14Z,@arypurwaty1173,tuju njawab nya bijaksana amp tenang mikirnya cerdas,1.0,1.0
2024-01-07T14:53:41Z,@user-dp5ub5ze4q,pprabowo presiden,1.0,1.0
2024-01-07T15:03:17Z,@amr.d3vox1197,the real presiden,1.0,1.0
2024-01-07T14:53:25Z,@mbahrokhim7945,tetep ganjar yg cerdas,1.0,1.0
2024-01-07T14:52:58Z,@rbs96official95,,1.0,1.0
